0.218380,-0.288776,-0.237124
0.119087,0.630664,0.627342
-0.348860,-0.635624,-0.686137
-0.110293,0.136086,0.199600
-0.262825,-0.287971,-0.344605
0.231151,-0.576854,-0.547769
0.172328,0.359389,0.352042
0.180057,0.028154,-0.030035
-0.166652,-0.031371,-0.108582
0.149867,0.170585,0.181998
-0.236367,-0.461255,-0.539037
0.021854,0.444248,0.512830
-0.039050,0.271620,0.368828
0.173231,-0.424741,-0.404983
0.154178,-0.127218,-0.147292
-0.055920,0.039161,0.039187
-0.204261,-0.209368,-0.174912
0.181520,0.511846,0.506844
0.003831,0.218487,0.236445
0.036660,0.398104,0.376704
0.106224,0.101197,0.068004
0.090903,0.493391,0.624512
-0.201009,-0.369810,-0.437467
-0.271044,-0.531673,-0.649027
0.130597,0.290934,0.234809
0.141425,0.391035,0.475046
-0.161642,-0.229288,-0.293551
-0.135148,-0.113459,-0.194737
-0.156716,-0.014725,0.011892
0.214446,-0.331805,-0.347465
0.211775,-0.525323,-0.446993
0.089128,0.492376,0.433239
0.074193,0.551361,0.528194
0.177989,-0.081461,-0.049929
-0.045093,0.121743,0.110090
-0.134638,0.064846,0.106461
-0.180025,-0.134406,-0.091124
0.039747,0.346614,0.479560
-0.282176,-0.434911,-0.446820
-0.067857,0.163405,0.291013
0.177778,-0.195386,-0.223420
-0.083528,-0.014371,-0.055299
0.034788,0.315406,0.319102
0.176543,0.548032,0.597649
0.124533,0.280775,0.329270
-0.200915,-0.155084,-0.251491
-0.310973,-0.516396,-0.565856
0.128954,0.438541,0.559371
0.124960,0.005760,0.041316
-0.242073,-0.255971,-0.260877
-0.021696,0.129222,0.216189
0.159570,0.440506,0.404174
0.159336,0.166111,0.094839
-0.059467,0.259255,0.279935
-0.182594,-0.303354,-0.371112
-0.283830,-0.360156,-0.404580
-0.020867,0.344996,0.407501
-0.215306,-0.117427,-0.170076
-0.058181,0.201014,0.184033
0.108938,0.343192,0.401596
0.221945,-0.412884,-0.338540
-0.109057,-0.088067,-0.116450
0.060864,0.567308,0.611198
-0.120797,0.054694,-0.006157
0.171406,0.077061,0.031888
0.096796,0.231496,0.197111
0.225122,-0.447543,-0.458396
0.018189,0.239634,0.312690
0.069843,0.389540,0.536453
-0.153960,-0.071689,-0.044954
-0.305909,-0.573212,-0.702449
0.137792,-0.019124,-0.071858
0.130805,0.560993,0.656123
0.132336,0.596655,0.561115
0.005490,0.420335,0.441412
-0.141613,-0.185954,-0.217298
0.226540,-0.500762,-0.514928
-0.250703,-0.397145,-0.501545
0.200818,-0.184786,-0.154532
-0.229413,-0.352032,-0.345310
-0.093371,0.098660,0.054344
0.178672,-0.290722,-0.296189
0.052662,0.485915,0.565464
-0.221304,-0.232482,-0.332787
0.167063,0.229299,0.215910
-0.066123,0.056255,0.110330
0.124286,0.123164,0.139607
-0.150810,0.012540,-0.058589
0.142007,0.332581,0.287697
-0.201182,-0.291041,-0.302492
-0.240350,-0.308330,-0.409754
0.178858,0.450050,0.480548
-0.032934,0.312294,0.315786
0.120157,0.534731,0.482625
0.150891,-0.040596,-0.004932
0.208493,-0.352907,-0.284832
-0.298834,-0.457124,-0.517033
-0.115555,0.125557,0.124779
0.205288,-0.104631,-0.105482
-0.220910,-0.449657,-0.474841
-0.086816,0.206279,0.244577
0.040311,0.332622,0.382340
0.081861,0.385992,0.447884
-0.034690,0.210982,0.344367
0.045371,0.497580,0.482951
0.095338,0.438835,0.392931
-0.158869,-0.163673,-0.158743
0.121786,0.232749,0.262361
-0.114161,0.019346,0.064882
-0.253479,-0.500616,-0.591565
0.165707,0.370596,0.419097
-0.183235,-0.235109,-0.233374
0.149698,0.222115,0.143968
0.145861,-0.078173,-0.107126
0.218742,-0.378576,-0.392310
0.219074,-0.468414,-0.397172
0.175983,0.602221,0.628825
-0.089984,-0.004666,0.011138
-0.063560,0.098387,0.164411
-0.301778,-0.583837,-0.636287
0.117954,0.054815,0.004405
-0.239267,-0.196184,-0.226002
0.110897,0.369488,0.345927
-0.161835,-0.062596,-0.160771
0.158864,0.495997,0.572331
0.001558,0.281060,0.271912
-0.008638,0.169548,0.269152
0.253776,-0.557246,-0.496564
-0.233323,-0.392382,-0.393183
0.171467,-0.378714,-0.356793
0.201558,-0.027512,-0.045294
-0.201468,-0.078519,-0.111393
0.169826,-0.256202,-0.237043
-0.213698,-0.166237,-0.136731
0.160397,0.270158,0.283850
0.166838,0.102964,0.083396
-0.252493,-0.356598,-0.460119
0.006098,0.288832,0.400053
0.145429,0.497415,0.446914
-0.006851,0.354638,0.343915
0.113072,0.177274,0.126373
-0.219627,-0.194184,-0.287942
0.194164,-0.555009,-0.510919
0.178612,-0.483414,-0.463520
0.122390,0.007226,-0.024326
-0.269808,-0.503814,-0.527077
0.215791,-0.238461,-0.211798
-0.030347,0.160402,0.159369
-0.318190,-0.525656,-0.619580
0.043644,0.456761,0.425872
0.164355,0.558223,0.538725
-0.270843,-0.551905,-0.596881
-0.114111,-0.042362,-0.020666
0.133719,0.055756,0.077037
0.145778,0.516554,0.629741
-0.105199,-0.035591,-0.106377
0.016142,0.393210,0.491153
-0.043154,0.236222,0.220286
-0.082789,0.167550,0.151912
-0.118342,0.084067,0.156739
-0.288455,-0.464729,-0.577013
0.015465,0.322842,0.438400
-0.079505,0.133794,0.241541
0.175062,-0.225114,-0.174592
0.161236,-0.166130,-0.182291
0.073777,0.435404,0.560231
-0.007534,0.180595,0.201082
0.171284,-0.338950,-0.320545
0.106297,0.279566,0.278487
0.160392,-0.133063,-0.096957
-0.136535,0.071782,0.050486
-0.104556,0.032818,-0.049204
0.206863,-0.253684,-0.276196
0.194599,-0.049235,-0.090476
0.207726,-0.134939,-0.149415
0.166425,0.464843,0.527245
0.138261,0.319843,0.367897
0.079333,0.550392,0.654621
-0.123510,-0.131242,-0.144443
0.089907,0.603226,0.592045
-0.068257,0.214944,0.307532
-0.098463,-0.061874,-0.063930
0.130573,0.408924,0.374021
-0.166642,-0.182480,-0.277020
0.165391,0.004565,0.011346
-0.179056,-0.117213,-0.218007
0.237924,-0.424562,-0.384705
0.016661,0.280580,0.352706
-0.266542,-0.472100,-0.483126
-0.072449,0.036314,-0.009104
-0.227320,-0.153321,-0.205792
-0.173381,-0.263832,-0.332000
0.121081,0.199759,0.225051
-0.046551,0.080508,0.072885
-0.315968,-0.538552,-0.666311
0.132391,0.141308,0.060910
0.224604,-0.305401,-0.296436
-0.175642,-0.030050,-0.053538
0.114569,0.399895,0.523790
0.050534,0.532811,0.573185
0.173540,0.178758,0.141612
-0.151233,0.029661,0.034565
0.115800,0.353785,0.453565
0.244135,-0.491585,-0.441239
-0.218152,-0.272538,-0.372414
0.080794,0.387580,0.389235
-0.146018,-0.102491,-0.085021
-0.240647,-0.422842,-0.428400
0.044895,0.362055,0.346087
-0.001112,0.374908,0.451545
0.193624,-0.442874,-0.366929
-0.283993,-0.388216,-0.444354
-0.270217,-0.330576,-0.362170
0.141332,0.257754,0.189951
-0.292400,-0.610086,-0.678213
-0.255221,-0.281161,-0.297089
0.089169,0.370446,0.499299
-0.058892,0.256249,0.325605
0.016651,0.206100,0.279249
0.132611,0.098095,0.021090
-0.041846,0.316188,0.360136
0.207219,-0.413586,-0.432731
0.162922,0.304294,0.325637
-0.003715,0.385203,0.396347
0.116066,0.462866,0.595034
0.107944,0.330885,0.323023
-0.271961,-0.423950,-0.531187
0.241105,-0.533623,-0.541849
-0.215311,-0.396163,-0.470252
-0.218014,-0.350839,-0.390509
0.140517,-0.058125,-0.046031
0.049886,0.351514,0.421253
0.114860,0.568905,0.527500
0.168873,0.410500,0.446414
0.231154,-0.373687,-0.320444
0.188015,-0.320509,-0.263087
0.193821,-0.515941,-0.489035
0.018067,0.456416,0.463014
0.216098,-0.193990,-0.202194
-0.027122,0.176653,0.308149
0.166090,-0.173408,-0.130684
-0.095222,0.182663,0.197814
0.096784,0.588957,0.644995
-0.041768,0.142768,0.261307
0.167730,0.588364,0.584648
0.166139,0.265987,0.238620
-0.113416,0.005388,-0.081230
0.152375,0.427798,0.510518
0.107903,0.141249,0.103486
-0.201205,-0.269043,-0.263129
0.122497,0.474845,0.412758
-0.026983,0.118285,0.174117
0.177200,-0.462683,-0.424264
0.047268,0.508104,0.529360
0.177451,-0.000701,-0.068168
-0.186379,-0.090279,-0.185762
-0.233518,-0.318275,-0.307239
-0.206380,-0.126086,-0.123298
0.158541,0.058985,-0.010622
-0.184676,-0.096122,-0.069356
0.111705,0.188515,0.182600
-0.070428,0.118117,0.200768
0.085371,0.516260,0.468383
0.191110,-0.223018,-0.251909
-0.287012,-0.416167,-0.483693
0.122548,0.085632,0.103754
-0.294549,-0.491544,-0.618496
0.172236,0.211613,0.178728
-0.085525,0.075664,0.020730
0.106760,0.061384,0.046153
0.104684,0.256880,0.228559
0.238518,-0.512078,-0.476410
0.055776,0.502874,0.602698
0.054268,0.429303,0.397394
-0.205811,-0.312021,-0.337363
0.171492,0.464778,0.434935
0.032955,0.276679,0.303454
-0.078024,0.145208,0.116395
-0.158212,0.020426,-0.008871
-0.020135,0.257486,0.246391
0.143465,0.359003,0.318267
-0.271113,-0.530406,-0.562757
-0.146313,-0.140198,-0.222787
-0.331974,-0.594656,-0.680560
0.157172,0.042049,0.047383
0.076232,0.468344,0.595628
-0.126621,0.095809,0.082172
-0.170606,-0.193486,-0.189913
-0.125930,-0.149947,-0.181140
-0.123707,-0.069319,-0.148595
0.078857,0.572875,0.568883
